"OreDict Key","Registry name","Meta/dmg","Display name","NBT"
"blockConcrete","chisel:concrete_lime",15,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",0,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",1,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",2,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",3,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",4,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",5,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",6,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",7,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",8,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",9,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",10,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",11,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",12,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",13,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",14,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime1",15,"Lime Concrete",""
"blockConcrete","chisel:concrete_lime2",0,"Lime Concrete",""
"blockConcrete","chisel:concrete_magenta",0,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",1,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",2,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",3,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",4,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",5,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",6,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",7,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",8,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",9,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",10,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",11,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",12,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",13,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",14,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta",15,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",0,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",1,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",2,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",3,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",4,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",5,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",6,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",7,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",8,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",9,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",10,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",11,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",12,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",13,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",14,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta1",15,"Magenta Concrete",""
"blockConcrete","chisel:concrete_magenta2",0,"Magenta Concrete",""
"blockConcrete","chisel:concrete_orange",0,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",1,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",2,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",3,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",4,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",5,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",6,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",7,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",8,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",9,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",10,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",11,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",12,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",13,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",14,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange",15,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",0,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",1,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",2,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",3,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",4,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",5,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",6,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",7,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",8,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",9,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",10,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",11,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",12,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",13,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",14,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange1",15,"Orange Concrete",""
"blockConcrete","chisel:concrete_orange2",0,"Orange Concrete",""
"blockConcrete","chisel:concrete_pink",0,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",1,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",2,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",3,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",4,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",5,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",6,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",7,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",8,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",9,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",10,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",11,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",12,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",13,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",14,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink",15,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",0,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",1,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",2,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",3,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",4,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",5,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",6,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",7,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",8,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",9,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",10,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",11,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",12,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",13,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",14,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink1",15,"Pink Concrete",""
"blockConcrete","chisel:concrete_pink2",0,"Pink Concrete",""
"blockConcrete","chisel:concrete_purple",0,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",1,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",2,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",3,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",4,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",5,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",6,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",7,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",8,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",9,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",10,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",11,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",12,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",13,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",14,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple",15,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",0,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",1,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",2,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",3,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",4,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",5,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",6,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",7,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",8,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",9,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",10,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",11,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",12,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",13,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",14,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple1",15,"Purple Concrete",""
"blockConcrete","chisel:concrete_purple2",0,"Purple Concrete",""
"blockConcrete","chisel:concrete_red",0,"Red Concrete",""
"blockConcrete","chisel:concrete_red",1,"Red Concrete",""
"blockConcrete","chisel:concrete_red",2,"Red Concrete",""
"blockConcrete","chisel:concrete_red",3,"Red Concrete",""
"blockConcrete","chisel:concrete_red",4,"Red Concrete",""
"blockConcrete","chisel:concrete_red",5,"Red Concrete",""
"blockConcrete","chisel:concrete_red",6,"Red Concrete",""
"blockConcrete","chisel:concrete_red",7,"Red Concrete",""
"blockConcrete","chisel:concrete_red",8,"Red Concrete",""
"blockConcrete","chisel:concrete_red",9,"Red Concrete",""
"blockConcrete","chisel:concrete_red",10,"Red Concrete",""
"blockConcrete","chisel:concrete_red",11,"Red Concrete",""
"blockConcrete","chisel:concrete_red",12,"Red Concrete",""
"blockConcrete","chisel:concrete_red",13,"Red Concrete",""
"blockConcrete","chisel:concrete_red",14,"Red Concrete",""
"blockConcrete","chisel:concrete_red",15,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",0,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",1,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",2,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",3,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",4,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",5,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",6,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",7,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",8,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",9,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",10,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",11,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",12,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",13,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",14,"Red Concrete",""
"blockConcrete","chisel:concrete_red1",15,"Red Concrete",""
"blockConcrete","chisel:concrete_red2",0,"Red Concrete",""
"blockConcrete","chisel:concrete_white",0,"White Concrete",""
"blockConcrete","chisel:concrete_white",1,"White Concrete",""
"blockConcrete","chisel:concrete_white",2,"White Concrete",""
"blockConcrete","chisel:concrete_white",3,"White Concrete",""
"blockConcrete","chisel:concrete_white",4,"White Concrete",""
"blockConcrete","chisel:concrete_white",5,"White Concrete",""
"blockConcrete","chisel:concrete_white",6,"White Concrete",""
"blockConcrete","chisel:concrete_white",7,"White Concrete",""
"blockConcrete","chisel:concrete_white",8,"White Concrete",""
"blockConcrete","chisel:concrete_white",9,"White Concrete",""
"blockConcrete","chisel:concrete_white",10,"White Concrete",""
"blockConcrete","chisel:concrete_white",11,"White Concrete",""
"blockConcrete","chisel:concrete_white",12,"White Concrete",""
"blockConcrete","chisel:concrete_white",13,"White Concrete",""
"blockConcrete","chisel:concrete_white",14,"White Concrete",""
"blockConcrete","chisel:concrete_white",15,"White Concrete",""
"blockConcrete","chisel:concrete_white1",0,"White Concrete",""
"blockConcrete","chisel:concrete_white1",1,"White Concrete",""
"blockConcrete","chisel:concrete_white1",2,"White Concrete",""
"blockConcrete","chisel:concrete_white1",3,"White Concrete",""
"blockConcrete","chisel:concrete_white1",4,"White Concrete",""
"blockConcrete","chisel:concrete_white1",5,"White Concrete",""
"blockConcrete","chisel:concrete_white1",6,"White Concrete",""
"blockConcrete","chisel:concrete_white1",7,"White Concrete",""
"blockConcrete","chisel:concrete_white1",8,"White Concrete",""
"blockConcrete","chisel:concrete_white1",9,"White Concrete",""
"blockConcrete","chisel:concrete_white1",10,"White Concrete",""
"blockConcrete","chisel:concrete_white1",11,"White Concrete",""
"blockConcrete","chisel:concrete_white1",12,"White Concrete",""
"blockConcrete","chisel:concrete_white1",13,"White Concrete",""
"blockConcrete","chisel:concrete_white1",14,"White Concrete",""
"blockConcrete","chisel:concrete_white1",15,"White Concrete",""
"blockConcrete","chisel:concrete_white2",0,"White Concrete",""
"blockConcrete","chisel:concrete_yellow",0,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",1,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",2,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",3,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",4,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",5,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",6,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",7,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",8,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",9,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",10,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",11,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",12,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",13,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",14,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow",15,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",0,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",1,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",2,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",3,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",4,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",5,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",6,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",7,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",8,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",9,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",10,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",11,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",12,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",13,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",14,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow1",15,"Yellow Concrete",""
"blockConcrete","chisel:concrete_yellow2",0,"Yellow Concrete",""
"blockConcreteBlack","chisel:concrete_black",0,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",1,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",2,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",3,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",4,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",5,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",6,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",7,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",8,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",9,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",10,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",11,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",12,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",13,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",14,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black",15,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",0,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",1,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",2,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",3,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",4,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",5,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",6,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",7,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",8,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",9,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",10,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",11,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",12,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",13,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",14,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black1",15,"Black Concrete",""
"blockConcreteBlack","chisel:concrete_black2",0,"Black Concrete",""
"blockConcreteBlue","chisel:concrete_blue",0,"Blue Concrete",""
"blockConcreteBlue","chisel:concrete_blue",1,"Blue Concrete",""
"blockConcreteBlue","chisel:concrete_blue",2,"Blue Concrete",""
"blockConcreteBlue","chisel:concrete_blue",3,"Blue Concrete",""
